"date","site","group","measured_temperature_average","measured_temperature_max","measured_temperature_min","silo_max_temperature","silo_min_temperature","silo_rain","Date2","lat","long","silo_average_temperature","month","predict_temp_avg","predict_temp_max","predict_temp_min","composite_temperature_max","composite_temperature_min","composite_temperature_avg"
2023-09-27,"site-b",10,18.3791666666667,28.05,10.537,26.6,15.5,0,"27/09/2023",-17.95,145.4,21.05,9,19.2384569100891,27.8540228540791,12.5655498356098,28.05,10.537,18.3791666666667
2023-09-28,"site-b",10,17.9819583333333,28.05,7.531,27.8,14.7,0,"28/09/2023",-17.95,145.4,21.25,9,19.4718657903172,29.7096476721103,11.505636162815,28.05,7.531,17.9819583333333
2023-09-29,"site-b",10,19.52775,24.051,17.047,27,16.8,0,"29/09/2023",-17.95,145.4,21.9,9,20.2304446510586,28.4725644600895,14.2879095539014,24.051,17.047,19.52775
2023-09-30,"site-b",10,19.7361666666667,24.051,16.546,26.4,17.4,0,"30/09/2023",-17.95,145.4,21.9,9,20.2304446510586,27.5447520510739,15.0828448084975,24.051,16.546,19.7361666666667
2023-10-01,"site-b",10,19.4224166666667,28.55,13.542,26.1,15.6,0,"1/10/2023",-17.95,145.4,20.85,10,19.0839016578545,26.3642463632704,12.6843377226604,28.55,13.542,19.4224166666667
2023-10-02,"site-b",10,NA,NA,NA,27.2,15.4,0,"2/10/2023",-17.95,145.4,21.3,10,19.6090716383677,28.065235779799,12.4193593044617,28.065235779799,12.4193593044617,19.6090716383677
2023-10-03,"site-b",10,NA,NA,NA,27.5,17.4,0.1,"3/10/2023",-17.95,145.4,22.45,10,20.9511726996794,28.5291419843068,15.0691434864487,28.5291419843068,15.0691434864487,20.9511726996794
2023-10-04,"site-b",10,NA,NA,NA,29.3,17.5,0,"4/10/2023",-17.95,145.4,23.4,10,22.0598648807629,31.3125792113536,15.2016326955481,31.3125792113536,15.2016326955481,22.0598648807629
2023-10-05,"site-b",10,NA,NA,NA,30,16.7,0,"5/10/2023",-17.95,145.4,23.35,10,22.0015126607059,32.3950270218718,14.1417190227533,32.3950270218718,14.1417190227533,22.0015126607059
2023-10-06,"site-b",10,NA,NA,NA,30.3,16.2,0,"6/10/2023",-17.95,145.4,23.25,10,21.8848082205919,32.8589332263795,13.4792729772565,32.8589332263795,13.4792729772565,21.8848082205919
2023-10-07,"site-b",10,NA,NA,NA,28.7,18.5,0,"7/10/2023",-17.95,145.4,23.6,10,22.2932737609911,30.384766802338,16.5265247865416,30.384766802338,16.5265247865416,22.2932737609911
2023-10-08,"site-b",10,NA,NA,NA,26.8,18.1,0.1,"8/10/2023",-17.95,145.4,22.45,10,20.9511726996794,27.4466941737886,15.9965679501442,27.4466941737886,15.9965679501442,20.9511726996794
2023-10-09,"site-b",10,NA,NA,NA,25.6,16.6,0.3,"9/10/2023",-17.95,145.4,21.1,10,19.3756627581396,25.5910693557574,14.0092298136539,25.5910693557574,14.0092298136539,19.3756627581396
2023-10-10,"site-b",10,NA,NA,NA,27.7,16.1,0,"10/10/2023",-17.95,145.4,21.9,10,20.3092982790521,28.838412787312,13.3467837681571,28.838412787312,13.3467837681571,20.3092982790521
2023-10-11,"site-b",10,NA,NA,NA,28.6,15.9,0,"11/10/2023",-17.95,145.4,22.25,10,20.7177638194513,30.2301314008354,13.0818053499584,30.2301314008354,13.0818053499584,20.7177638194513
2023-10-12,"site-b",10,NA,NA,NA,27.8,17.5,0,"12/10/2023",-17.95,145.4,22.65,10,21.1845815799075,28.9930481888146,15.2016326955481,28.9930481888146,15.2016326955481,21.1845815799075
2023-10-13,"site-b",10,NA,NA,NA,30.2,14.9,0,"13/10/2023",-17.95,145.4,22.55,10,21.0678771397934,32.7042978248769,11.7569132589649,32.7042978248769,11.7569132589649,21.0678771397934
2023-10-14,"site-b",10,NA,NA,NA,31.1,13.2,0,"14/10/2023",-17.95,145.4,22.15,10,20.6010593793372,34.0960164384003,9.50459670427589,34.0960164384003,9.50459670427589,20.6010593793372
2023-10-15,"site-b",10,NA,NA,NA,29.4,14.7,0,"15/10/2023",-17.95,145.4,22.05,10,20.4843549392231,31.4672146128562,11.4919348407662,31.4672146128562,11.4919348407662,20.4843549392231
2023-10-16,"site-b",10,NA,NA,NA,29.8,14.1,0,"16/10/2023",-17.95,145.4,21.95,10,20.3676504991091,32.0857562188665,10.6969995861701,32.0857562188665,10.6969995861701,20.3676504991091
2023-10-17,"site-b",10,NA,NA,NA,32.9,14.1,0,"17/10/2023",-17.95,145.4,23.5,10,22.176569320877,36.8794536654471,10.6969995861701,36.8794536654471,10.6969995861701,22.176569320877
2023-10-18,"site-b",10,NA,NA,NA,28.6,15.6,0,"18/10/2023",-17.95,145.4,22.1,10,20.5427071592802,30.2301314008354,12.6843377226604,30.2301314008354,12.6843377226604,20.5427071592802
2023-10-19,"site-b",10,NA,NA,NA,27.9,18.7,0,"19/10/2023",-17.95,145.4,23.3,10,21.9431604406489,29.1476835903172,16.7915032047403,29.1476835903172,16.7915032047403,21.9431604406489
2023-10-20,"site-b",10,NA,NA,NA,29.7,16.1,0,"20/10/2023",-17.95,145.4,22.9,10,21.4763426801926,31.9311208173639,13.3467837681571,31.9311208173639,13.3467837681571,21.4763426801926
2023-10-21,"site-b",10,NA,NA,NA,30,15.6,0,"21/10/2023",-17.95,145.4,22.8,10,21.3596382400786,32.3950270218718,12.6843377226604,32.3950270218718,12.6843377226604,21.3596382400786
2023-10-22,"site-b",10,NA,NA,NA,30.8,14.8,0,"22/10/2023",-17.95,145.4,22.8,10,21.3596382400786,33.6321102338925,11.6244240498655,33.6321102338925,11.6244240498655,21.3596382400786
2023-10-23,"site-b",10,NA,NA,NA,32.8,15.4,0,"23/10/2023",-17.95,145.4,24.1,10,22.8767959615613,36.7248182639445,12.4193593044617,36.7248182639445,12.4193593044617,22.8767959615613
2023-10-24,"site-b",10,NA,NA,NA,31.9,15.8,0,"24/10/2023",-17.95,145.4,23.85,10,22.5850348612762,35.3330996504211,12.9493161408591,35.3330996504211,12.9493161408591,22.5850348612762
2023-10-25,"site-b",10,NA,NA,NA,32.2,16,0,"25/10/2023",-17.95,145.4,24.1,10,22.8767959615613,35.7970058549289,13.2142945590578,35.7970058549289,13.2142945590578,22.8767959615613
2023-10-26,"site-b",10,NA,NA,NA,33.1,15.8,0,"26/10/2023",-17.95,145.4,24.45,10,23.2852615019606,37.1887244684523,12.9493161408591,37.1887244684523,12.9493161408591,23.2852615019606
2023-10-27,"site-b",10,NA,NA,NA,31.6,15.4,0,"27/10/2023",-17.95,145.4,23.5,10,22.176569320877,34.8691934459133,12.4193593044617,34.8691934459133,12.4193593044617,22.176569320877
2023-10-28,"site-b",10,NA,NA,NA,29.3,18.4,0,"28/10/2023",-17.95,145.4,23.85,10,22.5850348612762,31.3125792113536,16.3940355774423,31.3125792113536,16.3940355774423,22.5850348612762
2023-10-29,"site-b",10,NA,NA,NA,26.9,17.4,0,"29/10/2023",-17.95,145.4,22.15,10,20.6010593793372,27.6013295752912,15.0691434864487,27.6013295752912,15.0691434864487,20.6010593793372
2023-10-30,"site-b",10,NA,NA,NA,29,16.7,0,"30/10/2023",-17.95,145.4,22.85,10,21.4179904601356,30.8486730068458,14.1417190227533,30.8486730068458,14.1417190227533,21.4179904601356
2023-10-31,"site-b",10,NA,NA,NA,29.7,14.4,0,"31/10/2023",-17.95,145.4,22.05,10,20.4843549392232,31.9311208173639,11.0944672134681,31.9311208173639,11.0944672134681,20.4843549392232
2023-11-01,"site-b",10,NA,NA,NA,32.9,12.5,0,"1/11/2023",-17.95,145.4,22.7,11,21.321787427958,36.1628541821514,8.56347091853165,36.1628541821514,8.56347091853165,21.321787427958
2023-11-02,"site-b",10,NA,NA,NA,31.3,13.4,0,"2/11/2023",-17.95,145.4,22.35,11,20.9133218875588,33.6886877581098,9.75587380042583,33.6886877581098,9.75587380042583,20.9133218875588
2023-11-03,"site-b",10,NA,NA,NA,30.1,18.2,0,"3/11/2023",-17.95,145.4,24.15,11,23.0140018096118,31.8330629400786,16.1153558371948,31.8330629400786,16.1153558371948,23.0140018096118
2023-11-04,"site-b",10,NA,NA,NA,29.9,18.5,0,"4/11/2023",-17.95,145.4,24.2,11,23.0723540296689,31.5237921370734,16.5128234644928,31.5237921370734,16.5128234644928,23.0723540296689
2023-11-05,"site-b",10,NA,NA,NA,31.4,18.8,0,"5/11/2023",-17.95,145.4,25.1,11,24.1226939906954,33.8433231596124,16.9102910917909,33.8433231596124,16.9102910917909,24.1226939906954
2023-11-06,"site-b",10,NA,NA,NA,29.2,18.8,0,"6/11/2023",-17.95,145.4,24,11,22.8389451494408,30.4413443265552,16.9102910917909,30.4413443265552,16.9102910917909,22.8389451494408
2023-11-07,"site-b",10,NA,NA,NA,28.9,18.4,0,"7/11/2023",-17.95,145.4,23.65,11,22.4304796090416,29.9774381220474,16.3803342553935,29.9774381220474,16.3803342553935,22.4304796090416
2023-11-08,"site-b",10,NA,NA,NA,29.6,18.5,0.3,"8/11/2023",-17.95,145.4,24.05,11,22.8972973694978,31.0598859325656,16.5128234644928,31.0598859325656,16.5128234644928,22.8972973694978
2023-11-09,"site-b",10,NA,NA,NA,30.4,18.4,0.4,"9/11/2023",-17.95,145.4,24.4,11,23.305762909897,32.2969691445864,16.3803342553935,32.2969691445864,16.3803342553935,23.305762909897
2023-11-10,"site-b",10,NA,NA,NA,29.7,18.2,0,"10/11/2023",-17.95,145.4,23.95,11,22.7805929293837,31.2145213340682,16.1153558371948,31.2145213340682,16.1153558371948,22.7805929293837
2023-11-11,"site-b",10,NA,NA,NA,30.6,17.5,0.1,"11/11/2023",-17.95,145.4,24.05,11,22.8972973694978,32.6062399475916,15.1879313734993,32.6062399475916,15.1879313734993,22.8972973694978
2023-11-12,"site-b",10,NA,NA,NA,29.6,17.1,0,"12/11/2023",-17.95,145.4,23.35,11,22.0803662886994,31.0598859325656,14.6579745371019,31.0598859325656,14.6579745371019,22.0803662886994
2023-11-13,"site-b",10,NA,NA,NA,30.2,15.9,0,"13/11/2023",-17.95,145.4,23.05,11,21.7302529683572,31.9876983415812,13.0681040279097,31.9876983415812,13.0681040279097,21.7302529683572
2023-11-14,"site-b",10,NA,NA,NA,30.1,14.4,0,"14/11/2023",-17.95,145.4,22.25,11,20.7966174474447,31.8330629400786,11.0807658914194,31.8330629400786,11.0807658914194,20.7966174474447
2023-11-15,"site-b",10,NA,NA,NA,31.5,13.6,0.1,"15/11/2023",-17.95,145.4,22.55,11,21.1467307677869,33.997958561115,10.0208522186245,33.997958561115,10.0208522186245,21.1467307677869
2023-11-16,"site-b",10,NA,NA,NA,32.3,15.4,0,"16/11/2023",-17.95,145.4,23.85,11,22.6638884892697,35.2350417731358,12.4056579824129,35.2350417731358,12.4056579824129,22.6638884892697
2023-11-17,"site-b",10,NA,NA,NA,34.7,15.6,0,"17/11/2023",-17.95,145.4,25.15,11,24.1810462107524,38.9462914091982,12.6706364006116,38.9462914091982,12.6706364006116,24.1810462107524
2023-11-18,"site-b",10,NA,NA,NA,32.2,18,0,"18/11/2023",-17.95,145.4,25.1,11,24.1226939906954,35.0804063716332,15.8503774189961,35.0804063716332,15.8503774189961,24.1226939906954
2023-11-19,"site-b",10,NA,NA,NA,30.2,18.7,0,"19/11/2023",-17.95,145.4,24.45,11,23.364115129954,31.9876983415812,16.7778018826915,31.9876983415812,16.7778018826915,23.364115129954
2023-11-20,"site-b",10,NA,NA,NA,31.5,18.3,0,"20/11/2023",-17.95,145.4,24.9,11,23.8892851104673,33.997958561115,16.2478450462941,33.997958561115,16.2478450462941,23.8892851104673
2023-11-21,"site-b",10,NA,NA,NA,30,20.5,0.4,"21/11/2023",-17.95,145.4,25.25,11,24.2977506508665,31.678427538576,19.1626076464799,31.678427538576,19.1626076464799,24.2977506508665
2023-11-22,"site-b",10,NA,NA,NA,29.8,19.8,2.2,"22/11/2023",-17.95,145.4,24.8,11,23.7725806703532,31.3691567355708,18.2351831827844,31.3691567355708,18.2351831827844,23.7725806703532
2023-11-23,"site-b",10,NA,NA,NA,30.4,19.6,2.3,"23/11/2023",-17.95,145.4,25,11,24.0059895505813,32.2969691445864,17.9702047645857,32.2969691445864,17.9702047645857,24.0059895505813
2023-11-24,"site-b",10,NA,NA,NA,28.3,20.7,0.4,"24/11/2023",-17.95,145.4,24.5,11,23.4224673500111,29.0496257130318,19.4275860646786,29.0496257130318,19.4275860646786,23.4224673500111
2023-11-25,"site-b",10,NA,NA,NA,30.3,19.9,7,"25/11/2023",-17.95,145.4,25.1,11,24.1226939906954,32.1423337430838,18.3676723918838,32.1423337430838,18.3676723918838,24.1226939906954
2023-11-26,"site-b",10,NA,NA,NA,29.6,19.9,19.3,"26/11/2023",-17.95,145.4,24.75,11,23.7142284502962,31.0598859325656,18.3676723918838,31.0598859325656,18.3676723918838,23.7142284502962
2023-11-27,"site-b",10,NA,NA,NA,29.9,20.3,24.1,"27/11/2023",-17.95,145.4,25.1,11,24.1226939906954,31.5237921370734,18.8976292282812,31.5237921370734,18.8976292282812,24.1226939906954
2023-11-28,"site-b",10,NA,NA,NA,30.8,18.9,55.6,"28/11/2023",-17.95,145.4,24.85,11,23.8309328904103,32.9155107505968,17.0427803008903,32.9155107505968,17.0427803008903,23.8309328904103
2023-11-29,"site-b",10,NA,NA,NA,33.1,19.3,5.2,"29/11/2023",-17.95,145.4,26.2,11,25.40644283195,36.4721249851566,17.5727371372877,36.4721249851566,17.5727371372877,25.40644283195
2023-11-30,"site-b",10,NA,NA,NA,33.6,21.2,4.5,"30/11/2023",-17.95,145.4,27.4,11,26.8068961133187,37.2453019926696,20.0900321101754,37.2453019926696,20.0900321101754,26.8068961133187
2023-12-01,"site-b",10,NA,NA,NA,34.6,21.9,0.3,"1/12/2023",-17.95,145.4,28.25,12,27.8777374822817,38.0750565243998,21.0037552518221,38.0750565243998,21.0037552518221,27.8777374822817
2023-12-02,"site-b",10,NA,NA,NA,33.8,21.7,17.9,"2/12/2023",-17.95,145.4,27.75,12,27.2942152817114,36.837973312379,20.7387768336234,36.837973312379,20.7387768336234,27.2942152817114
2023-12-03,"site-b",10,NA,NA,NA,33.1,20,17.4,"3/12/2023",-17.95,145.4,26.55,12,25.8937620003427,35.7555255018608,18.4864602789344,35.7555255018608,18.4864602789344,25.8937620003427
2023-12-04,"site-b",10,NA,NA,NA,33.4,20.7,1.1,"4/12/2023",-17.95,145.4,27.05,12,26.477284200913,36.2194317063686,19.4138847426298,36.2194317063686,19.4138847426298,26.477284200913
2023-12-05,"site-b",10,NA,NA,NA,32.5,20.3,0.9,"5/12/2023",-17.95,145.4,26.4,12,25.7187053401716,34.8277130928453,18.8839279062324,34.8277130928453,18.8839279062324,25.7187053401716
2023-12-06,"site-b",10,NA,NA,NA,31.2,20.3,0,"6/12/2023",-17.95,145.4,25.75,12,24.9601264794303,32.8174528733115,18.8839279062324,32.8174528733115,18.8839279062324,24.9601264794303
2023-12-07,"site-b",10,NA,NA,NA,29.5,18.2,0,"7/12/2023",-17.95,145.4,23.85,12,22.7427421172632,30.1886510477673,16.101654515146,30.1886510477673,16.101654515146,22.7427421172632
2023-12-08,"site-b",10,NA,NA,NA,30.6,19.1,0.1,"8/12/2023",-17.95,145.4,24.85,12,23.9097865184037,31.8896404642959,17.2940573970402,31.8896404642959,17.2940573970402,23.9097865184037
2023-12-09,"site-b",10,NA,NA,NA,31.4,18.4,0.2,"9/12/2023",-17.95,145.4,24.9,12,23.9681387384608,33.1267236763167,16.3666329333447,33.1267236763167,16.3666329333447,23.9681387384608
2023-12-10,"site-b",10,NA,NA,NA,31.6,18.3,0,"10/12/2023",-17.95,145.4,24.95,12,24.0264909585178,33.4359944793219,16.2341437242454,33.4359944793219,16.2341437242454,24.0264909585178
2023-12-11,"site-b",10,NA,NA,NA,33.4,19.3,0,"11/12/2023",-17.95,145.4,26.35,12,25.6603531201146,36.2194317063686,17.5590358152389,36.2194317063686,17.5590358152389,25.6603531201146
2023-12-12,"site-b",10,NA,NA,NA,28.2,21.8,1.1,"12/12/2023",-17.95,145.4,25,12,24.0848431785748,28.1783908282335,20.8712660427227,28.1783908282335,20.8712660427227,24.0848431785748
2023-12-13,"site-b",10,NA,NA,NA,25.4,21.8,20.5,"13/12/2023",-17.95,145.4,23.6,12,22.450981016978,23.8485995861607,20.8712660427227,23.8485995861607,20.8712660427227,22.450981016978
2023-12-14,"site-b",10,NA,NA,NA,24,21.2,40.8,"14/12/2023",-17.95,145.4,22.6,12,21.2839366158374,21.6837039651243,20.0763307881266,21.6837039651243,20.0763307881266,21.2839366158374
2023-12-15,"site-b",10,NA,NA,NA,24.1,21.1,52.9,"15/12/2023",-17.95,145.4,22.6,12,21.2839366158374,21.8383393666269,19.9438415790273,21.8383393666269,19.9438415790273,21.2839366158374
2023-12-16,"site-b",10,NA,NA,NA,23.3,20.9,129.3,"16/12/2023",-17.95,145.4,22.1,12,20.7004144152671,20.6012561546061,19.6788631608285,20.6012561546061,19.6788631608285,20.7004144152671
2023-12-17,"site-b",10,NA,NA,NA,23.6,20.1,91.4,"17/12/2023",-17.95,145.4,21.85,12,20.408653314982,21.0651623591139,18.6189494880337,21.0651623591139,18.6189494880337,20.408653314982
2023-12-18,"site-b",10,NA,NA,NA,27.4,18.1,13.9,"18/12/2023",-17.95,145.4,22.75,12,21.4589932760085,26.9413076162127,15.9691653060467,26.9413076162127,15.9691653060467,21.4589932760085
2023-12-19,"site-b",10,NA,NA,NA,28.9,20.1,0,"19/12/2023",-17.95,145.4,24.5,12,23.5013209780045,29.2608386387517,18.6189494880337,29.2608386387517,18.6189494880337,23.5013209780045
2023-12-20,"site-b",10,NA,NA,NA,29.4,18.8,0.4,"20/12/2023",-17.95,145.4,24.1,12,23.0345032175483,30.0340156462647,16.8965897697421,30.0340156462647,16.8965897697421,23.0345032175483
2023-12-21,"site-b",10,NA,NA,NA,30.4,18.9,0,"21/12/2023",-17.95,145.4,24.65,12,23.6763776381756,31.5803696612907,17.0290789788415,31.5803696612907,17.0290789788415,23.6763776381756
2023-12-22,"site-b",10,NA,NA,NA,31.2,21,0,"22/12/2023",-17.95,145.4,26.1,12,25.3685920198295,32.8174528733115,19.8113523699279,32.8174528733115,19.8113523699279,25.3685920198295
2023-12-23,"site-b",10,NA,NA,NA,32.1,21.1,2.7,"23/12/2023",-17.95,145.4,26.6,12,25.9521142203998,34.2091714868349,19.9438415790273,34.2091714868349,19.9438415790273,25.9521142203998
2023-12-24,"site-b",10,NA,NA,NA,32.7,22.4,11.4,"24/12/2023",-17.95,145.4,27.55,12,27.0608064014833,35.1369838958504,21.6662012973188,35.1369838958504,21.6662012973188,27.0608064014833
2023-12-25,"site-b",10,NA,NA,NA,32.1,22.1,8.2,"25/12/2023",-17.95,145.4,27.1,12,26.5356364209701,34.2091714868349,21.2687336700208,34.2091714868349,21.2687336700208,26.5356364209701
2023-12-26,"site-b",10,NA,NA,NA,30.7,22.3,8.5,"26/12/2023",-17.95,145.4,26.5,12,25.8354097802857,32.0442758657985,21.5337120882195,32.0442758657985,21.5337120882195,25.8354097802857
2023-12-27,"site-b",10,NA,NA,NA,31.6,22,4.1,"27/12/2023",-17.95,145.4,26.8,12,26.1855231006279,33.4359944793219,21.1362444609214,33.4359944793219,21.1362444609214,26.1855231006279
2023-12-28,"site-b",10,NA,NA,NA,32.1,21.5,6.2,"28/12/2023",-17.95,145.4,26.8,12,26.1855231006279,34.2091714868349,20.4737984154247,34.2091714868349,20.4737984154247,26.1855231006279
2023-12-29,"site-b",10,NA,NA,NA,32.7,21.4,0,"29/12/2023",-17.95,145.4,27.05,12,26.477284200913,35.1369838958504,20.3413092063253,35.1369838958504,20.3413092063253,26.477284200913
2023-12-30,"site-b",10,NA,NA,NA,32.1,20.7,0,"30/12/2023",-17.95,145.4,26.4,12,25.7187053401716,34.2091714868349,19.4138847426298,34.2091714868349,19.4138847426298,25.7187053401716
2023-12-31,"site-b",10,NA,NA,NA,32.1,23,0,"31/12/2023",-17.95,145.4,27.55,12,27.0608064014833,34.2091714868349,22.461136551915,34.2091714868349,22.461136551915,27.0608064014833
2024-01-01,"site-b",10,NA,NA,NA,31.1,21.3,5.1,"1/01/2024",-17.95,145.4,26.2,1,24.6179065520153,40.545411788062,20.3595345397624,40.545411788062,20.3595345397624,24.6179065520153
2024-01-02,"site-b",10,NA,NA,NA,30.7,21,0,"2/01/2024",-17.95,145.4,25.85,1,24.2094410116161,39.9268701820516,19.9620669124644,39.9268701820516,19.9620669124644,24.2094410116161
2024-01-03,"site-b",10,NA,NA,NA,32.3,21.3,1.6,"3/01/2024",-17.95,145.4,26.8,1,25.3181331926996,42.4010366060932,20.3595345397624,42.4010366060932,20.3595345397624,25.3181331926996
2024-01-04,"site-b",10,NA,NA,NA,32.3,21,0,"4/01/2024",-17.95,145.4,26.65,1,25.1430765325285,42.4010366060932,19.9620669124644,42.4010366060932,19.9620669124644,25.1430765325285
2024-01-05,"site-b",10,NA,NA,NA,31.7,20.7,0,"5/01/2024",-17.95,145.4,26.2,1,24.6179065520153,41.4732241970776,19.5645992851663,41.4732241970776,19.5645992851663,24.6179065520153
2024-01-06,"site-b",10,NA,NA,NA,32.1,21,0.2,"6/01/2024",-17.95,145.4,26.55,1,25.0263720924145,42.091765803088,19.9620669124644,42.091765803088,19.9620669124644,25.0263720924145
2024-01-07,"site-b",10,NA,NA,NA,32.2,21.4,0.2,"7/01/2024",-17.95,145.4,26.8,1,25.3181331926996,42.2464012045906,20.4920237488618,42.2464012045906,20.4920237488618,25.3181331926996
2024-01-08,"site-b",10,NA,NA,NA,31.7,21.1,2.4,"8/01/2024",-17.95,145.4,26.4,1,24.8513154322434,41.4732241970776,20.0945561215637,41.4732241970776,20.0945561215637,24.8513154322434
2024-01-09,"site-b",10,NA,NA,NA,31.7,21.2,0,"9/01/2024",-17.95,145.4,26.45,1,24.9096676523004,41.4732241970776,20.2270453306631,41.4732241970776,20.2270453306631,24.9096676523004
2024-01-10,"site-b",10,NA,NA,NA,30.5,21.8,13.3,"10/01/2024",-17.95,145.4,26.15,1,24.5595543319582,39.6175993790464,21.0219805852592,39.6175993790464,21.0219805852592,24.5595543319582
2024-01-11,"site-b",10,NA,NA,NA,28.4,21.7,0,"11/01/2024",-17.95,145.4,25.05,1,23.2758054907036,36.3702559474918,20.8894913761598,36.3702559474918,20.8894913761598,23.2758054907036
2024-01-12,"site-b",10,NA,NA,NA,28.9,20.7,15.3,"12/01/2024",-17.95,145.4,24.8,1,22.9840443904185,37.1434329550048,19.5645992851663,37.1434329550048,19.5645992851663,22.9840443904185
